url,label,title,comments,created_time,updated_time,closed_time
https://github.com/tensorflow/federated/issues/1245,['bug'],Memory explodes,4,2021-03-17 16:12:28,2021-04-09 17:25:36,2021-04-09 17:25:36
https://github.com/tensorflow/federated/issues/1232,[],TFF GCP Setup Tutorial/Guide syntax error,2,2021-03-15 12:11:03,2021-03-16 01:50:29,2021-03-16 01:50:29
https://github.com/tensorflow/federated/issues/1215,['bug'],Exploding memory consumption when training FL model with varying number of participants per round,1,2021-03-10 03:11:51,2021-03-11 18:01:26,2021-03-11 18:01:26
https://github.com/tensorflow/federated/issues/1212,[],"Problem of ""no attribute 'from_compiled_keras_model'"", any alternative?",1,2021-03-07 20:33:08,2021-03-10 05:31:19,2021-03-10 05:31:19
https://github.com/tensorflow/federated/issues/1029,['bug'],Fed Avg on single machine multi GPU -- only ONE GPU is actually used ,10,2021-01-11 07:22:32,2021-04-17 03:52:17,2021-04-17 03:52:17
https://github.com/tensorflow/federated/issues/972,[],a problem of parameter,1,2020-12-21 07:53:26,2020-12-21 15:41:15,2020-12-21 15:41:14
https://github.com/tensorflow/federated/issues/951,[],A problem of tff.learning. build _ federated _ averaging _ process?,1,2020-12-14 00:50:04,2020-12-14 14:48:10,2020-12-14 14:48:10
https://github.com/tensorflow/federated/issues/930,['bug'],import error in google colab,2,2020-12-01 08:33:05,2021-03-31 15:15:20,2021-03-31 15:15:19
https://github.com/tensorflow/federated/issues/929,['bug'],a problem of bazel,1,2020-11-28 10:28:01,2020-11-30 15:00:35,2020-11-30 15:00:34
https://github.com/tensorflow/federated/issues/928,['bug'],a problem of import,3,2020-11-28 07:56:02,2021-03-31 15:18:56,2021-03-31 15:18:56
https://github.com/tensorflow/federated/issues/924,[],Custom Keras Model with TFF and Optimizers,2,2020-11-10 12:35:56,2020-11-16 18:47:01,2020-11-16 18:47:01
https://github.com/tensorflow/federated/issues/922,[],Non-IID data distribution for a custom dataset,2,2020-11-09 10:57:19,2020-12-07 05:05:35,2020-12-07 05:05:35
https://github.com/tensorflow/federated/issues/920,[],"ValueError: Expected a TensorFlow computation, got lambda.",2,2020-11-03 08:49:02,2020-12-28 22:03:27,2020-11-04 13:21:02
https://github.com/tensorflow/federated/issues/917,['bug'],"Expected TFF type {float32*}@CLIENTS, which is not assignable from <<float32,float32>,<float32>,<float32,float32,float32>>.",3,2020-10-27 07:10:13,2020-10-29 05:52:53,2020-10-29 05:04:10
https://github.com/tensorflow/federated/issues/914,['bug'],TensorBoard errors in Federated Learning for Image Classification tutorial,1,2020-10-06 17:14:41,2020-11-02 16:48:04,2020-11-02 16:48:04
https://github.com/tensorflow/federated/issues/912,['bug'],federated/tensorflow_federated/python/examples/simple_fedavg/emnist_fedavg_main.py does not run from fresh install,7,2020-09-28 17:45:46,2020-11-09 01:22:20,2020-11-09 01:22:20
https://github.com/tensorflow/federated/issues/903,['bug'],Memory explosion,4,2020-09-08 06:26:24,2021-04-09 17:26:28,2021-04-09 17:26:28
https://github.com/tensorflow/federated/issues/902,['bug'],Can't run 'federated-learning-for-text-generation.ipynb' colab,3,2020-09-07 13:11:28,2020-10-29 05:08:07,2020-10-29 05:08:07
https://github.com/tensorflow/federated/issues/897,['bug'],`tff.learning.from_keras_model` does not accept subclassed Keras model,2,2020-09-02 23:22:50,2021-02-17 15:55:35,2021-02-17 15:55:35
https://github.com/tensorflow/federated/issues/896,['bug'],`tff.simulation.datasets.emnist.load_data()` extract(unzip) the dataset every time it runs,3,2020-09-02 23:17:28,2021-02-20 15:59:19,2021-02-20 15:59:19
https://github.com/tensorflow/federated/issues/895,[],Failed to build from source,4,2020-08-31 08:47:27,2020-09-02 00:19:06,2020-09-02 00:19:06
https://github.com/tensorflow/federated/issues/893,[],Unable to interpret an argument of type numpy.ndarray as a type spec.,2,2020-08-21 12:12:56,2021-02-17 06:07:57,2021-02-17 06:07:57
